X [m],Y [m],Z [m],Volume [m^3],Pressure [Pa]
0.018,0.186902599,0.687987339,0.00193762682,1172.00022
0.012,0.225291437,0.687987339,0.00274102433,1172.0002
0.018,0.225291437,0.687987339,0.00274102433,1172.0002
0.012,0.140583149,0.758244231,0.00126428002,1172.00017
0.018,0.140583149,0.758244231,0.00126428002,1172.00017
0.012,0.159765575,0.758244231,0.00178864653,1172.00017
0.018,0.159765575,0.758244231,0.00178864653,1172.00017
0.012,0.140583149,0.849978043,0.00165059461,1172.00008
0.018,0.140583149,0.849978043,0.00165059461,1172.00008
0.015,0.140583149,0.901923789,9.53260708e-05,1172.00008
0.012,0.159765575,0.849978043,0.00233518703,1172.00008
0.018,0.159765575,0.849978043,0.00233518703,1172.00008
0.015,0.159765575,0.901923789,0.000134863039,1172.00008
0.012,0.186902599,0.758244231,0.00253027235,1172.00016
0.018,0.186902599,0.758244231,0.00253027235,1172.00016
0.012,0.225291437,0.758244231,0.00357939827,1172.00015
0.018,0.225291437,0.758244231,0.00357939827,1172.00015
0.012,0.186902599,0.849978043,0.00330342474,1172.00008
0.018,0.186902599,0.849978043,0.00330342474,1172.00008
0.015,0.186902599,0.901923789,0.000190781249,1172.00008
0.012,0.225291437,0.849978043,0.00467312254,1172.00007
0.018,0.225291437,0.849978043,0.00467312254,1172.00007
0.015,0.225291437,0.901923789,0.000269884809,1172.00007
0.012,0.27958878,0.63418616,0.00296852336,1172.00019
0.018,0.27958878,0.63418616,0.00296852336,1172.00019
0.015,0.311395721,0.63418616,0.000279988256,1172.00019
0.012,0.27958878,0.687987339,0.00387648052,1172.00016
0.018,0.27958878,0.687987339,0.00387648052,1172.00016
0.015,0.311395721,0.687987339,0.000365625898,1172.00016
0.012,0.27958878,0.758244231,0.00506214685,1172.00012
0.018,0.27958878,0.758244231,0.00506214685,1172.00012
0.015,0.311395721,0.758244231,0.000477456801,1172.00012
0.012,0.27958878,0.849978043,0.00660894117,1172.00006
0.018,0.27958878,0.849978043,0.00660894117,1172.00006
0.015,0.311395721,0.849978043,0.000623348947,1172.00006
0.015,0.27958878,0.901923789,0.000381683298,1172.00006
0.015,0.00837568839,0.0104190652,2.09440424e-06,
0.015,0.0251247884,0.0104190652,2.09383492e-06,
0.015,0.00837568839,0.0312547965,2.09392199e-06,
0.015,0.0251247884,0.0312547965,2.0933528e-06,
0.015,0.0418716123,0.0104190652,2.09383508e-06,
0.015,0.0586184369,0.0104190652,2.09383508e-06,
0.015,0.0418716123,0.0312547965,2.09335295e-06,
0.015,0.0586184369,0.0312547965,2.09335295e-06,
0.015,0.00837568839,0.0520881293,2.0939221e-06,
0.015,0.0251247884,0.0520881293,2.09335291e-06,
0.015,0.00837568839,0.0729214626,2.0939221e-06,
0.015,0.0251247884,0.0729214626,2.09335291e-06,
0.015,0.0418716123,0.0520881293,2.09335307e-06,
0.015,0.0586184369,0.0520881293,2.09335307e-06,
0.015,0.0418716123,0.0729214626,2.09335307e-06,
0.015,0.0586184369,0.0729214626,2.09335307e-06,
0.015,0.0751977476,0.0104190652,2.05194699e-06,
0.015,0.0916095902,0.0104190652,2.05195838e-06,
0.015,0.0751977476,0.0312547965,2.05147452e-06,
0.015,0.0916095902,0.0312547965,2.0514859e-06,
0.015,0.108021478,0.0104190652,2.05195838e-06,
0.015,0.123691701,0.00985825588,1.84989208e-06,
0.015,0.108021478,0.0312547965,2.0514859e-06,
0.015,0.121052195,0.0302207637,1.1715595e-06,
0.015,0.0751977476,0.0520881293,2.05147462e-06,
0.015,0.0916095902,0.0520881293,2.05148601e-06,
0.015,0.0751977476,0.0729214626,2.05147462e-06,
0.015,0.0916095902,0.0729214626,2.05148601e-06,
0.015,0.108021478,0.0520881293,2.051486e-06,
0.015,0.118465093,0.0495311548,4.73775228e-07,
0.015,0.107156749,0.0723109297,1.81630166e-06,
0.015,0.116560444,0.063747649,1.1175212e-08,
0.015,0.00837568839,0.0937547959,2.0939221e-06,
0.015,0.0251247884,0.0937547959,2.09335291e-06,
0.015,0.00837568839,0.114588129,2.0939221e-06,
0.015,0.0251247884,0.114588129,2.09335291e-06,
0.015,0.0418716123,0.0937547959,2.09335307e-06,
0.015,0.0586184369,0.0937547959,2.09335307e-06,
0.015,0.0418716123,0.114588129,2.09335307e-06,
0.015,0.0586184369,0.114588129,2.09335307e-06,
0.015,0.00837568839,0.135421463,2.0939221e-06,
0.015,0.0251247884,0.135421463,2.09335291e-06,
0.015,0.00837568839,0.156254796,2.0939221e-06,
0.015,0.0251247884,0.156254796,2.09335291e-06,
0.015,0.0418716123,0.135421463,2.09335307e-06,
0.015,0.0586184369,0.135421463,2.09335307e-06,
0.015,0.0418716123,0.156254796,2.09335307e-06,
0.015,0.0586184369,0.156254796,2.09335307e-06,
0.015,0.0751977476,0.0937547959,2.05147462e-06,
0.015,0.0916095902,0.0937547959,2.05148601e-06,
0.015,0.0751977476,0.114588129,2.05147462e-06,
0.015,0.0916095902,0.114588129,2.05148601e-06,
0.015,0.104477973,0.0926824412,1.12969252e-06,
0.015,0.101918943,0.111783294,4.31908166e-07,
0.015,0.0751977476,0.135421463,2.05147462e-06,
0.015,0.090610911,0.134767737,1.78067158e-06,
0.015,0.0751977476,0.156254796,2.05147462e-06,
0.015,0.0879041456,0.15514117,1.08782546e-06,
0.015,0.10003691,0.125830982,4.93824082e-09,
0.015,0.133084406,0.00166111835,1.99626121e-08,
0.015,0.00837568839,0.177088129,2.0939221e-06,
0.015,0.0251247884,0.177088129,2.09335291e-06,
0.015,0.00837568839,0.197921463,2.0939221e-06,
0.015,0.0251247884,0.197921463,2.09335291e-06,
0.015,0.0418716123,0.177088129,2.09335307e-06,
0.015,0.0586184369,0.177088129,2.09335307e-06,
0.015,0.0418716123,0.197921463,2.09335307e-06,
0.015,0.0586184369,0.197921463,2.09335307e-06,
0.015,0.00837568839,0.218754796,2.0939221e-06,
0.015,0.0251247884,0.218754796,2.09335291e-06,
0.015,0.00837568839,0.239588129,2.0939221e-06,
0.015,0.0251247884,0.239588129,2.09335291e-06,
0.015,0.0418716123,0.218754796,2.09335307e-06,
0.015,0.0586184369,0.218754796,2.09335307e-06,
0.015,0.0418716123,0.239588129,2.09335307e-06,
0.015,0.0586184353,0.239588127,2.09335268e-06,
0.015,0.0751977476,0.177088129,2.05147462e-06,
0.015,0.0853799231,0.173982223,3.90041108e-07,
0.015,0.0740532691,0.197233212,1.74251808e-06,
0.015,0.0835133766,0.187914316,1.21329352e-09,
0.015,0.0713308086,0.217596581,1.04594702e-06,
0.015,0.068850662,0.236108647,3.48163047e-07,
0.015,0.00837568839,0.260650807,2.14002414e-06,
0.015,0.0251247884,0.260650807,2.13944243e-06,
0.015,0.00837568839,0.281942777,2.14001353e-06,
0.015,0.0251247884,0.281942777,2.13943181e-06,
0.015,0.0418716123,0.260650807,2.13944258e-06,
0.015,0.0572868745,0.259921932,1.77427253e-06,
0.015,0.0418716123,0.281942777,2.13943197e-06,
0.015,0.0545023697,0.280705759,1.0454202e-06,
0.015,0.00837568839,0.303234694,2.14001353e-06,
0.015,0.0251247884,0.303234694,2.13943182e-06,
0.015,0.00837568839,0.324526611,2.14001353e-06,
0.015,0.0251247884,0.324526611,2.13943182e-06,
0.015,0.0418655539,0.303227217,2.13786175e-06,
0.015,0.05202191,0.299220162,3.18148708e-07,
0.015,0.0403583889,0.323777869,1.72716873e-06,
0.015,0.00837568839,0.345818527,2.14001353e-06,
0.015,0.0251247884,0.345818527,2.13943182e-06,
0.015,0.00837568839,0.367110444,2.14001353e-06,
0.015,0.0251012372,0.367082268,2.13324888e-06,
0.015,0.0375790473,0.344523157,9.98327008e-07,
0.015,0.0351522084,0.362637329,2.75668221e-07,
0.015,0.00837568839,0.388402361,2.14001353e-06,
0.015,0.0234300612,0.387632632,1.68007538e-06,
0.015,0.00837568839,0.409694278,2.14001353e-06,
0.015,0.0206564996,0.408334777,9.51233653e-07,
0.015,0.00832358593,0.430925906,2.12617499e-06,
0.015,0.0182825076,0.426054495,2.36230474e-07,
0.015,0.00649958108,0.451486466,1.63356374e-06,
0.015,0.00373244707,0.472140636,9.04722014e-07,
0.015,0.00140977118,0.489477325,2.00266619e-07,
0.015,0.00837568839,5.5511151199999996e-17,0.000100508261,
0.012,0.00837568839,0.0104190652,0.000349067374,
0.018,0.00837568839,0.0104190652,0.000349067374,
0.015,0.0,0.0104190652,0.000125028782,
0.015,0.0251247884,5.5511151199999996e-17,0.00010048094,
0.012,0.0251247884,0.0104190652,0.000348972487,
0.018,0.0251247884,0.0104190652,0.000348972487,
0.012,0.00837568839,0.0312547965,0.000348986998,
0.018,0.00837568839,0.0312547965,0.000348986998,
0.015,0.0,0.0312547965,0.000124999993,
0.012,0.0251247884,0.0312547965,0.000348892133,
0.018,0.0251247884,0.0312547965,0.000348892133,
0.015,0.0418716123,5.5511151199999996e-17,0.000100480947,
0.012,0.0418716123,0.0104190652,0.000348972513,
0.018,0.0418716123,0.0104190652,0.000348972513,
0.015,0.0586184369,5.5511151199999996e-17,0.000100480947,
0.012,0.0586184369,0.0104190652,0.000348972513,
0.018,0.0586184369,0.0104190652,0.000348972513,
0.012,0.0418716123,0.0312547965,0.000348892159,
0.018,0.0418716123,0.0312547965,0.000348892159,
0.012,0.0586184369,0.0312547965,0.000348892159,
0.018,0.0586184369,0.0312547965,0.000348892159,
0.012,0.00837568839,0.0520881293,0.000348987016,
0.018,0.00837568839,0.0520881293,0.000348987016,
0.015,0.0,0.0520881293,0.000125,
0.012,0.0251247884,0.0520881293,0.000348892152,
0.018,0.0251247884,0.0520881293,0.000348892152,
0.012,0.00837568839,0.0729214626,0.000348987016,
0.018,0.00837568839,0.0729214626,0.000348987016,
0.015,0.0,0.0729214626,0.000125,
0.012,0.0251247884,0.0729214626,0.000348892152,
0.018,0.0251247884,0.0729214626,0.000348892152,
0.012,0.0418716123,0.0520881293,0.000348892178,
0.018,0.0418716123,0.0520881293,0.000348892178,
0.012,0.0586184369,0.0520881293,0.000348892178,
0.018,0.0586184369,0.0520881293,0.000348892178,
0.012,0.0418716123,0.0729214626,0.000348892178,
0.018,0.0418716123,0.0729214626,0.000348892178,
0.012,0.0586184369,0.0729214626,0.000348892178,
0.018,0.0586184369,0.0729214626,0.000348892178,
0.015,0.0751977476,5.5511151199999996e-17,9.84707819e-05,
0.012,0.0751977476,0.0104190652,0.000341991166,
0.018,0.0751977476,0.0104190652,0.000341991166,
0.015,0.0916095902,5.5511151199999996e-17,9.84713284e-05,
0.012,0.0916095902,0.0104190652,0.000341993063,
0.018,0.0916095902,0.0104190652,0.000341993063,
0.012,0.0751977476,0.0312547965,0.000341912419,
0.018,0.0751977476,0.0312547965,0.000341912419,
0.012,0.0916095902,0.0312547965,0.000341914316,
0.018,0.0916095902,0.0312547965,0.000341914316,
0.015,0.108021478,5.5511151199999996e-17,9.84713282e-05,
0.012,0.108021478,0.0104190652,0.000341993063,
0.018,0.108021478,0.0104190652,0.000341993063,
0.015,0.124433366,5.5511151199999996e-17,9.84713282e-05,
0.015,0.130515173,0.0129107427,9.84844275e-05,
0.012,0.123691701,0.00985825588,0.000308315346,
0.012,0.108021478,0.0312547965,0.000341914316,
0.018,0.108021478,0.0312547965,0.000341914316,
0.015,0.125599899,0.0312547965,0.000129409516,
0.012,0.121052195,0.0302207637,0.000195259917,
0.018,0.121052195,0.0302207637,0.000195259917,
0.012,0.0751977476,0.0520881293,0.000341912437,
0.018,0.0751977476,0.0520881293,0.000341912437,
0.012,0.0916095902,0.0520881293,0.000341914335,
0.018,0.0916095902,0.0520881293,0.000341914335,
0.012,0.0751977476,0.0729214626,0.000341912437,
0.018,0.0751977476,0.0729214626,0.000341912437,
0.012,0.0916095902,0.0729214626,0.000341914335,
0.018,0.0916095902,0.0729214626,0.000341914335,
0.012,0.108021478,0.0520881293,0.000341914334,
0.018,0.108021478,0.0520881293,0.000341914334,
0.015,0.120017624,0.0520881293,0.000129409523,
0.012,0.118465093,0.0495311548,7.89625379e-05,
0.018,0.118465093,0.0495311548,7.89625379e-05,
0.015,0.113935817,0.0747857422,0.000106248992,
0.012,0.107156749,0.0723109297,0.000302716944,
0.018,0.107156749,0.0723109297,0.000302716944,
0.015,0.116726954,0.0643690755,2.31605305e-05,
0.012,0.116560444,0.063747649,1.86253533e-06,
0.018,0.116560444,0.063747649,1.86253533e-06,
0.012,0.00837568839,0.0937547959,0.000348987016,
0.018,0.00837568839,0.0937547959,0.000348987016,
0.015,0.0,0.0937547959,0.000125,
0.012,0.0251247884,0.0937547959,0.000348892152,
0.018,0.0251247884,0.0937547959,0.000348892152,
0.012,0.00837568839,0.114588129,0.000348987016,
0.018,0.00837568839,0.114588129,0.000348987016,
0.015,0.0,0.114588129,0.000125,
0.012,0.0251247884,0.114588129,0.000348892152,
0.018,0.0251247884,0.114588129,0.000348892152,
0.012,0.0418716123,0.0937547959,0.000348892178,
0.018,0.0418716123,0.0937547959,0.000348892178,
0.012,0.0586184369,0.0937547959,0.000348892178,
0.018,0.0586184369,0.0937547959,0.000348892178,
0.012,0.0418716123,0.114588129,0.000348892178,
0.018,0.0418716123,0.114588129,0.000348892178,
0.012,0.0586184369,0.114588129,0.000348892178,
0.018,0.0586184369,0.114588129,0.000348892178,
0.012,0.00837568839,0.135421463,0.000348987016,
0.018,0.00837568839,0.135421463,0.000348987016,
0.015,0.0,0.135421463,0.000125,
0.012,0.0251247884,0.135421463,0.000348892152,
0.018,0.0251247884,0.135421463,0.000348892152,
0.012,0.00837568839,0.156254796,0.000348987016,
0.018,0.00837568839,0.156254796,0.000348987016,
0.015,0.0,0.156254796,0.000125,
0.012,0.0251247884,0.156254796,0.000348892152,
0.018,0.0251247884,0.156254796,0.000348892152,
0.012,0.0418716123,0.135421463,0.000348892178,
0.018,0.0418716123,0.135421463,0.000348892178,
0.012,0.0586184369,0.135421463,0.000348892178,
0.018,0.0586184369,0.135421463,0.000348892178,
0.012,0.0418716123,0.156254796,0.000348892178,
0.018,0.0418716123,0.156254796,0.000348892178,
0.012,0.0586184369,0.156254796,0.000348892178,
0.018,0.0586184369,0.156254796,0.000348892178,
0.012,0.0751977476,0.0937547959,0.000341912437,
0.018,0.0751977476,0.0937547959,0.000341912437,
0.012,0.0916095902,0.0937547959,0.000341914335,
0.018,0.0916095902,0.0937547959,0.000341914335,
0.012,0.0751977476,0.114588129,0.000341912437,
0.018,0.0751977476,0.114588129,0.000341912437,
0.012,0.0916095902,0.114588129,0.000341914335,
0.018,0.0916095902,0.114588129,0.000341914335,
0.015,0.108853074,0.0937547959,0.000129409523,
0.012,0.104477973,0.0926824412,0.000188282087,
0.018,0.104477973,0.0926824412,0.000188282087,
0.015,0.1032708,0.114588129,0.000129409523,
0.012,0.101918943,0.111783294,7.19846944e-05,
0.018,0.101918943,0.111783294,7.19846944e-05,
0.012,0.0751977476,0.135421463,0.000341912437,
0.018,0.0751977476,0.135421463,0.000341912437,
0.015,0.0973564607,0.136660742,0.000114013563,
0.012,0.090610911,0.134767737,0.000296778596,
0.018,0.090610911,0.134767737,0.000296778596,
0.012,0.0751977476,0.156254796,0.000341912437,
0.018,0.0751977476,0.156254796,0.000341912437,
0.015,0.0921062498,0.156254796,0.000129409523,
0.012,0.0879041456,0.15514117,0.000181304244,
0.018,0.0879041456,0.15514117,0.000181304244,
0.015,0.100147598,0.126244075,1.53959592e-05,
0.012,0.10003691,0.125830982,8.23040137e-07,
0.018,0.10003691,0.125830982,8.23040137e-07,
0.015,0.133306953,5.5511151199999996e-17,8.01171576e-06,
0.015,0.133306953,0.00249167752,3.09548927e-05,
0.012,0.133084406,0.00166111835,3.32710202e-06,
0.018,0.133084406,0.00166111835,3.32710202e-06,
0.012,0.00837568839,0.177088129,0.000348987016,
0.018,0.00837568839,0.177088129,0.000348987016,
0.015,0.0,0.177088129,0.000125,
0.012,0.0251247884,0.177088129,0.000348892152,
0.018,0.0251247884,0.177088129,0.000348892152,
0.012,0.00837568839,0.197921463,0.000348987016,
0.018,0.00837568839,0.197921463,0.000348987016,
0.015,0.0,0.197921463,0.000125,
0.012,0.0251247884,0.197921463,0.000348892152,
0.018,0.0251247884,0.197921463,0.000348892152,
0.012,0.0418716123,0.177088129,0.000348892178,
0.018,0.0418716123,0.177088129,0.000348892178,
0.012,0.0586184369,0.177088129,0.000348892178,
0.018,0.0586184369,0.177088129,0.000348892178,
0.012,0.0418716123,0.197921463,0.000348892178,
0.018,0.0418716123,0.197921463,0.000348892178,
0.012,0.0586184369,0.197921463,0.000348892178,
0.018,0.0586184369,0.197921463,0.000348892178,
0.012,0.00837568839,0.218754796,0.000348987016,
0.018,0.00837568839,0.218754796,0.000348987016,
0.015,0.0,0.218754796,0.000125,
0.012,0.0251247884,0.218754796,0.000348892152,
0.018,0.0251247884,0.218754796,0.000348892152,
0.012,0.00837568839,0.239588129,0.000348987016,
0.018,0.00837568839,0.239588129,0.000348987016,
0.015,0.0,0.239588129,0.000125,
0.012,0.0251247884,0.239588129,0.000348892152,
0.018,0.0251247884,0.239588129,0.000348892152,
0.012,0.0418716123,0.218754796,0.000348892178,
0.018,0.0418716123,0.218754796,0.000348892178,
0.012,0.0586184369,0.218754796,0.000348892178,
0.018,0.0586184369,0.218754796,0.000348892178,
0.012,0.0418716123,0.239588129,0.000348892178,
0.018,0.0418716123,0.239588129,0.000348892178,
0.015,0.0669889311,0.249993906,1.35293572e-07,
0.012,0.0586184353,0.239588127,0.000348892114,
0.018,0.0586184353,0.239588127,0.000348892114,
0.012,0.0751977476,0.177088129,0.000341912437,
0.018,0.0751977476,0.177088129,0.000341912437,
0.015,0.086523975,0.177088129,0.000129409523,
0.012,0.0853799231,0.173982223,6.50068513e-05,
0.018,0.0853799231,0.173982223,6.50068513e-05,
0.015,0.0807771044,0.198535742,0.000121778134,
0.012,0.0740532691,0.197233212,0.000290419681,
0.018,0.0740532691,0.197233212,0.000290419681,
0.015,0.0835682418,0.188119076,7.63138841e-06,
0.012,0.0835133766,0.187914316,2.02215587e-07,
0.018,0.0835133766,0.187914316,2.02215587e-07,
0.015,0.0753594253,0.218754796,0.000129409523,
0.012,0.0713308086,0.217596581,0.000174324504,
0.015,0.0697800685,0.239577239,0.000129274229,
0.012,0.068850662,0.236108647,5.80271746e-05,
0.018,0.068850662,0.236108647,5.80271746e-05,
0.012,0.00837568839,0.260650807,0.000356670691,
0.018,0.00837568839,0.260650807,0.000356670691,
0.015,0.0,0.260650807,0.000127752135,
0.012,0.0251247884,0.260650807,0.000356573738,
0.018,0.0251247884,0.260650807,0.000356573738,
0.012,0.00837568839,0.281942777,0.000356668921,
0.018,0.00837568839,0.281942777,0.000356668921,
0.015,0.0,0.281942777,0.000127751501,
0.012,0.0251247884,0.281942777,0.000356571969,
0.018,0.0251247884,0.281942777,0.000356571969,
0.012,0.0418716123,0.260650807,0.000356573764,
0.018,0.0418716123,0.260650807,0.000356573764,
0.015,0.0641334229,0.260650807,0.000132258742,
0.012,0.0572868745,0.259921932,0.000295712089,
0.018,0.0572868745,0.259921932,0.000295712089,
0.012,0.0418716123,0.281942777,0.000356571995,
0.018,0.0418716123,0.281942777,0.000356571995,
0.015,0.0584282569,0.281942777,0.000132258086,
0.012,0.0545023697,0.280705759,0.000174236701,
0.018,0.0545023697,0.280705759,0.000174236701,
0.012,0.00837568839,0.303234694,0.000356668922,
0.018,0.00837568839,0.303234694,0.000356668922,
0.015,0.0,0.303234694,0.000127751501,
0.012,0.0251247884,0.303234694,0.000356571969,
0.018,0.0251247884,0.303234694,0.000356571969,
0.012,0.00837568839,0.324526611,0.000356668922,
0.018,0.00837568839,0.324526611,0.000356668922,
0.015,0.0,0.324526611,0.000127751501,
0.012,0.0251247884,0.324526611,0.000356571969,
0.018,0.0251247884,0.324526611,0.000356571969,
0.015,0.0500577768,0.313181834,8.68164025e-06,
0.012,0.0418655539,0.303227217,0.000356310291,
0.018,0.0418655539,0.303227217,0.000356310291,
0.015,0.0529103527,0.302535875,0.000123576446,
0.012,0.05202191,0.299220162,5.30247847e-05,
0.018,0.05202191,0.299220162,5.30247847e-05,
0.015,0.047017953,0.324526611,0.000132258086,
0.012,0.0403583889,0.323777869,0.000287861455,
0.018,0.0403583889,0.323777869,0.000287861455,
0.012,0.00837568839,0.345818527,0.000356668922,
0.018,0.00837568839,0.345818527,0.000356668922,
0.015,0.0,0.345818527,0.000127751501,
0.012,0.0251247884,0.345818527,0.000356571969,
0.018,0.0251247884,0.345818527,0.000356571969,
0.012,0.00837568839,0.367110444,0.000356668922,
0.018,0.00837568839,0.367110444,0.000356668922,
0.015,0.0,0.367110444,0.000127751501,
0.015,0.0331266366,0.376369709,1.72273312e-05,
0.012,0.0251012372,0.367082268,0.00035554148,
0.018,0.0251012372,0.367082268,0.00035554148,
0.015,0.0413128011,0.345818527,0.000132258086,
0.012,0.0375790473,0.344523157,0.000166387835,
0.015,0.0359792126,0.365723751,0.000115030755,
0.012,0.0351522084,0.362637329,4.59447035e-05,
0.018,0.0351522084,0.362637329,4.59447035e-05,
0.012,0.00837568839,0.388402361,0.000356668922,
0.018,0.00837568839,0.388402361,0.000356668922,
0.015,0.0,0.388402361,0.000127751501,
0.015,0.0299024972,0.388402361,0.000132258086,
0.012,0.0234300612,0.387632632,0.000280012563,
0.018,0.0234300612,0.387632632,0.000280012563,
0.012,0.00837568839,0.409694278,0.000356668922,
0.018,0.00837568839,0.409694278,0.000356668922,
0.015,0.0,0.409694278,0.000127751501,
0.015,0.0241973453,0.409694278,0.000132258086,
0.012,0.0206564996,0.408334777,0.000158538942,
0.018,0.0206564996,0.408334777,0.000158538942,
0.015,0.0161954971,0.439557582,2.57730508e-05,
0.012,0.00832358593,0.430925906,0.000354362498,
0.018,0.00832358593,0.430925906,0.000354362498,
0.015,0.0,0.430986195,0.000127751501,
0.015,0.0190480731,0.428911624,0.000106485035,
0.012,0.0182825076,0.426054495,3.93717457e-05,
0.018,0.0182825076,0.426054495,3.93717457e-05,
0.015,0.0127870414,0.452278112,0.000132258086,
0.012,0.00649958108,0.451486466,0.000272260623,
0.018,0.00649958108,0.451486466,0.000272260623,
0.015,0.0,0.452278112,0.000127751501,
0.015,0.00708188949,0.473570029,0.000132258086,
0.012,0.00373244707,0.472140636,0.000150787002,
0.018,0.00373244707,0.472140636,0.000150787002,
0.015,0.0,0.473570029,0.000127751501,
0.015,0.00211465676,0.492107994,9.8044876e-05,
0.012,0.00140977118,0.489477325,3.33777698e-05,
0.018,0.00140977118,0.489477325,3.33777698e-05,
0.015,0.0,0.492107994,9.47040778e-05,
